UserID,CourseName,trainingName,SessionDuration,SessionsPerWeek,CourseCompletion,UserSatisfaction,SignUpDate,LastActiveDate,QuizScores,FeedbackComments
user_171,Implemented exuding customer loyalty,Bac+3 Développement Web,24,5,1,4,2023-05-16,2024-04-17,55.37959518928133,La formation manquait d'interactivité et d'exemples concrets.
user_172,Adaptive system-worthy paradigm,Bac+3 Développement Web,6,7,1,1,2023-12-26,2024-05-02,62.1833303031,"Bonne pédagogie, mais un peu trop rapide."
user_173,Open-source bandwidth-monitored analyzer,Bac+5 Dev VR & Jeux Vidéo,5,5,1,1,2023-04-20,2024-01-13,83.94197546217917,Contenu intéressant mais parfois trop dense.
user_174,Self-enabling object-oriented process improvement,Bac+5 Dev VR & Jeux Vidéo,43,8,0,2,2023-05-09,2024-03-25,77.45775402786307,Le contenu était trop théorique et peu applicable en pratique.
user_175,Phased impactful productivity,Bac+3 Développement Web,110,6,0,4,2023-01-04,2024-01-05,67.82739519595198,Le rythme de la formation était trop rapide pour moi.
user_176,Team-oriented tangible array,Bac+3 Développement Web,46,2,1,2,2023-09-17,2024-02-03,62.35996598707349,Le matériel pédagogique était obsolète.
user_177,Stand-alone methodical ability,Bac+5 Dev VR & Jeux Vidéo,9,5,0,2,2023-04-15,2024-04-19,71.41754538276003,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_178,Adaptive system-worthy paradigm,Bac+5 Dev VR & Jeux Vidéo,90,7,1,5,2023-09-22,2024-06-04,76.67795430710486,Les supports de cours manquaient de clarté.
user_179,Profound static encryption,Bac+5 Lead Dev,91,7,0,4,2023-08-26,2024-01-18,87.68229482021002,Le formateur était très compétent.
user_180,Triple-buffered asynchronous model,Bac+3 Développement Web,119,2,0,3,2023-04-08,2024-01-16,66.65479513288722,Le matériel pédagogique était obsolète.
user_181,Team-oriented heuristic Graphic Interface,Bac+5 Lead Dev,105,1,1,1,2023-09-28,2024-04-04,94.962701006143,Contenu intéressant mais parfois trop dense.
user_182,Triple-buffered asynchronous model,Bac+3 Développement Web,23,9,1,4,2023-11-14,2024-03-02,55.84281698209265,Support de cours très complet.
user_183,Phased impactful productivity,Bac+5 Lead Dev,25,8,1,1,2023-12-16,2024-06-08,94.0316453512942,Les supports de cours manquaient de clarté.
user_184,Centralized responsive capacity,Bac+3 Développement Web,57,2,1,5,2023-12-06,2024-02-04,57.226110943266725,La formation a répondu à mes attentes.
user_185,Expanded didactic customer loyalty,Bac+3 Développement Web,81,8,1,3,2023-12-19,2024-06-13,54.57421019957367,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_186,Adaptive system-worthy paradigm,Bac+5 Dev VR & Jeux Vidéo,94,1,0,5,2023-10-18,2024-04-14,72.63752687452731,Support de cours très complet.
user_187,Profound static encryption,Bac+5 Dev VR & Jeux Vidéo,5,5,0,4,2023-08-06,2024-04-15,75.25767685119247,Très bon équilibre entre théorie et pratique.
user_188,Profound static encryption,,99,1,1,2,2023-03-30,2024-04-07,70.98933939321837,Morning Morning Focus Chance Movie Music.
user_189,Profound static encryption,Bac+5 Dev VR & Jeux Vidéo,37,3,0,4,2023-08-15,2024-04-25,73.49749820116553,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_190,Phased impactful productivity,,38,4,0,1,2023-01-21,2024-04-13,95.4222552621822,Dîner de fonctionnement POURQUOI compte par une grande qualité.
user_191,Adaptive system-worthy paradigm,Bac+5 Dev VR & Jeux Vidéo,100,9,1,5,2023-06-06,2024-06-02,74.41973254524169,Le rythme de la formation était trop rapide pour moi.
user_192,Right-sized object-oriented process improvement,Bac+5 Dev VR & Jeux Vidéo,73,1,1,3,2023-05-05,2024-01-17,82.10951369801253,Les objectifs de la formation n'étaient pas clairement définis.
user_193,Innovative upward-trending intranet,Bac+5 Dev VR & Jeux Vidéo,92,4,1,5,2023-05-25,2024-03-30,72.16127373633624,La formation manquait d'interactivité et d'exemples concrets.
user_194,Innovative upward-trending intranet,Bac+3 Développement Web,94,3,1,2,2023-04-27,2024-02-22,57.552103535362114,Contenu intéressant mais parfois trop dense.
user_195,Innovative upward-trending intranet,Bac+3 Développement Web,58,7,1,2,2023-03-01,2024-02-24,59.51172044070043,Très bon équilibre entre théorie et pratique.
user_196,Implemented exuding customer loyalty,Bac+3 Développement Web,105,3,1,2,2023-05-14,2024-01-22,50.426104141199815,La formation a répondu à mes attentes.
user_197,Ameliorated local capability,Bac+5 Lead Développeur B-School by BNP Paribas,92,2,0,2,2023-01-10,2024-05-12,98.2293680982432,Le formateur était très compétent.
user_198,Team-oriented tangible array,Bac+3 Développement Web,66,2,1,1,2023-04-05,2024-04-09,60.208303945021584,La formation a répondu à mes attentes.
user_199,Adaptive system-worthy paradigm,Bac+5 Lead Développeur B-School by BNP Paribas,103,9,0,4,2023-08-07,2024-03-05,97.22193532219109,Très bon équilibre entre théorie et pratique.
user_200,Adaptive system-worthy paradigm,Bac+5 Dev VR & Jeux Vidéo,13,8,0,1,2023-06-26,2024-03-26,72.99680732330089,Le rythme de la formation était trop rapide pour moi.
user_201,Implemented exuding customer loyalty,Bac+3 Développement Web,107,3,0,4,2023-03-09,2024-01-31,62.49167260270481,Très bon équilibre entre théorie et pratique.
user_202,Team-oriented tangible array,,65,7,1,1,2023-01-04,2024-02-14,85.40560650051418,La scène de la scène se produit la théorie.
user_203,Implemented exuding customer loyalty,Bac+5 Lead Dev,88,5,0,4,2023-06-24,2024-03-24,89.27320630614831,Le niveau de la formation ne correspondait pas à mes attentes.
user_204,Centralized responsive capacity,,101,7,1,5,2023-10-06,2024-02-06,95.18187027100352,Remplissez le jardin des cellules du produit.
user_205,Team-oriented tangible array,Bac+3 Développement Web,16,8,1,1,2023-02-19,2024-05-28,63.76313974927217,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_206,Right-sized object-oriented process improvement,Bac+5 Dev VR & Jeux Vidéo,25,6,1,5,2023-01-08,2024-01-11,83.1963830155126,Le formateur était très compétent.
user_207,Adaptive system-worthy paradigm,,38,6,0,2,2023-07-26,2024-03-08,85.39586397169049,Service très sur un endroit sérieux.
user_208,Expanded didactic customer loyalty,Bac+5 Dev VR & Jeux Vidéo,29,8,1,5,2023-09-19,2024-04-13,79.21121792443873,"Bonne pédagogie, mais un peu trop rapide."
user_209,Self-enabling object-oriented process improvement,Bac+3 Développement Web,57,6,0,3,2023-11-10,2024-03-31,55.34731051321535,La formation a répondu à mes attentes.
user_210,Open-source bandwidth-monitored analyzer,Bac+3 Développement Web,97,7,1,4,2023-12-24,2024-03-03,66.35034891476447,Contenu intéressant mais parfois trop dense.
user_211,Innovative upward-trending intranet,Bac+5 Lead Développeur B-School by BNP Paribas,66,1,1,2,2023-03-28,2024-03-05,97.42712892005542,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_212,Expanded didactic customer loyalty,Bac+5 Lead Développeur B-School by BNP Paribas,97,6,0,1,2023-04-20,2024-05-20,99.69698351018788,"Bonne pédagogie, mais un peu trop rapide."
user_213,Team-oriented tangible array,Bac+5 Dev VR & Jeux Vidéo,36,1,0,1,2023-11-13,2024-02-18,79.72159576684682,Support de cours très complet.
user_214,Profound static encryption,Bac+5 Lead Développeur B-School by BNP Paribas,39,5,0,2,2023-04-03,2024-05-01,97.88011108226728,"Bonne pédagogie, mais un peu trop rapide."
user_215,Ameliorated local capability,Bac+3 Développement Web,107,3,0,1,2023-10-12,2024-05-04,57.134378008218754,Support de cours très complet.
user_216,Team-oriented heuristic Graphic Interface,Bac+5 Dev VR & Jeux Vidéo,69,8,1,2,2023-11-12,2024-03-22,71.08457052166239,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_217,Expanded didactic customer loyalty,Bac+3 Développement Web,26,1,1,1,2023-08-21,2024-01-22,56.66751271356958,Le niveau de la formation ne correspondait pas à mes attentes.
user_218,Centralized responsive capacity,Bac+5 Lead Dev,34,7,0,3,2023-11-25,2024-03-21,88.99082012218899,Contenu intéressant mais parfois trop dense.
user_219,Centralized responsive capacity,Bac+5 Lead Développeur B-School by BNP Paribas,41,2,1,3,2023-01-10,2024-05-17,96.84459691784448,Le contenu était trop théorique et peu applicable en pratique.
user_220,Managed encompassing capacity,Bac+3 Développement Web,10,1,1,2,2023-12-16,2024-04-30,59.50473205716325,Contenu intéressant mais parfois trop dense.
user_221,Triple-buffered asynchronous model,Bac+3 Développement Web,75,4,1,3,2023-09-21,2024-02-13,64.73378641647109,La formation a répondu à mes attentes.
user_222,Team-oriented heuristic Graphic Interface,Bac+5 Lead Dev,19,8,1,5,2023-06-16,2024-04-27,92.6302463155222,La formation était très enrichissante.
user_223,Team-oriented tangible array,Bac+5 Dev VR & Jeux Vidéo,113,7,1,5,2023-10-28,2024-02-09,84.40111761313999,"Bonne pédagogie, mais un peu trop rapide."
user_224,Adaptive system-worthy paradigm,Bac+3 Développement Web,70,8,0,4,2023-03-06,2024-05-13,66.84190762034359,Le formateur était très compétent.
user_225,Triple-buffered asynchronous model,Bac+3 Développement Web,84,2,1,1,2023-11-21,2024-03-24,68.25261897724815,Le contenu était trop théorique et peu applicable en pratique.
user_226,Stand-alone methodical ability,Bac+3 Développement Web,79,5,0,4,2023-11-13,2024-03-25,69.90466090288166,Contenu intéressant mais parfois trop dense.
user_227,Right-sized object-oriented process improvement,Bac+3 Développement Web,115,7,0,4,2023-07-05,2024-06-01,69.30376193597704,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_228,Expanded didactic customer loyalty,Bac+3 Développement Web,14,6,0,5,2023-12-06,2024-05-31,63.435651202781344,"Bonne pédagogie, mais un peu trop rapide."
user_229,Front-line next generation solution,Bac+3 Développement Web,106,2,1,1,2023-12-20,2024-01-31,63.35096124215774,Les exercices pratiques m'ont beaucoup aidé.
user_230,Ameliorated local capability,Bac+5 Dev VR & Jeux Vidéo,103,8,0,3,2023-06-12,2024-02-11,77.52808150570534,J'ai apprécié le contenu clair et structuré.
user_231,Open-source bandwidth-monitored analyzer,Bac+5 Lead Dev,78,9,1,1,2023-02-04,2024-02-10,91.48645901813632,"Bonne pédagogie, mais un peu trop rapide."
user_232,Adaptive system-worthy paradigm,Bac+3 Développement Web,74,8,0,5,2023-08-25,2024-04-28,59.00618743337244,J'ai apprécié le contenu clair et structuré.
user_233,Profound static encryption,Bac+3 Développement Web,61,6,1,5,2023-01-28,2024-04-15,59.50669764656524,Très bon équilibre entre théorie et pratique.
user_234,Team-oriented heuristic Graphic Interface,Bac+5 Dev VR & Jeux Vidéo,29,1,1,3,2023-08-21,2024-01-04,80.28059240195145,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_235,Front-line next generation solution,Bac+5 Dev VR & Jeux Vidéo,72,3,0,1,2023-08-22,2024-05-18,77.08605240371351,Très bon équilibre entre théorie et pratique.
user_236,Right-sized object-oriented process improvement,Bac+5 Dev VR & Jeux Vidéo,55,8,1,4,2023-06-14,2024-02-02,80.3888892098279,La formation a répondu à mes attentes.
user_237,Re-contextualized encompassing project,,81,3,1,1,2023-04-07,2024-05-11,95.17063998865098,"Sinon, le personnel de la classe est un ballon."
user_238,Innovative upward-trending intranet,Bac+5 Lead Dev,7,9,0,1,2023-06-03,2024-05-30,90.06195765494732,Contenu intéressant mais parfois trop dense.
user_239,Adaptive system-worthy paradigm,Bac+5 Lead Développeur B-School by BNP Paribas,83,4,1,3,2023-05-11,2024-02-20,98.34839513389994,J'ai apprécié le contenu clair et structuré.
user_240,Team-oriented heuristic Graphic Interface,Bac+3 Développement Web,110,7,1,4,2023-07-17,2024-04-21,66.65871663696848,Le formateur était très compétent.
user_241,Re-contextualized encompassing project,Bac+5 Dev VR & Jeux Vidéo,67,3,1,2,2023-08-31,2024-05-03,71.72106662499027,Le matériel pédagogique était obsolète.
user_242,Implemented exuding customer loyalty,Bac+3 Développement Web,39,8,0,5,2023-04-05,2024-01-29,52.3396419934458,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_243,Centralized responsive capacity,Bac+3 Développement Web,84,2,1,3,2023-12-01,2024-02-17,50.50448257910966,Contenu intéressant mais parfois trop dense.
user_244,Front-line next generation solution,Bac+5 Dev VR & Jeux Vidéo,53,7,0,1,2023-07-16,2024-02-12,81.9680470533292,Le matériel pédagogique était obsolète.
user_245,Expanded didactic customer loyalty,Bac+3 Développement Web,24,6,0,5,2023-11-06,2024-05-24,61.53749188770004,Les exercices pratiques m'ont beaucoup aidé.
user_246,Front-line next generation solution,Bac+3 Développement Web,62,3,1,4,2023-08-30,2024-01-18,65.78571045772132,Le niveau de la formation ne correspondait pas à mes attentes.
user_247,Self-enabling object-oriented process improvement,Bac+5 Dev VR & Jeux Vidéo,94,4,1,4,2023-03-30,2024-01-10,84.42386279766906,La formation était très enrichissante.
user_248,Ameliorated local capability,Bac+5 Dev VR & Jeux Vidéo,97,3,0,2,2023-06-19,2024-01-11,75.3124292187183,Support de cours très complet.
user_249,Innovative upward-trending intranet,Bac+3 Développement Web,79,9,1,5,2023-11-12,2024-02-23,66.5210894913231,Le formateur n'était pas assez disponible pour répondre aux questions.
user_250,Expanded zero administration structure,Bac+5 Dev VR & Jeux Vidéo,24,8,1,1,2023-11-26,2024-05-16,80.13327266042266,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_251,Adaptive system-worthy paradigm,Bac+3 Développement Web,85,8,1,2,2023-02-15,2024-05-14,57.18195860015512,"Bonne pédagogie, mais un peu trop rapide."
user_252,Centralized responsive capacity,Bac+3 Développement Web,100,3,1,5,2023-11-05,2024-05-31,69.62607876615787,Le contenu était trop théorique et peu applicable en pratique.
user_253,Adaptive system-worthy paradigm,Bac+5 Dev VR & Jeux Vidéo,55,1,1,4,2023-02-14,2024-02-11,75.57787174799373,La formation a répondu à mes attentes.
user_254,Open-source bandwidth-monitored analyzer,Bac+3 Développement Web,91,8,1,4,2023-02-27,2024-01-12,58.83327997594531,Le contenu était trop théorique et peu applicable en pratique.
user_255,Stand-alone methodical ability,,114,2,0,4,2023-06-11,2024-05-15,70.4768398144831,Mother Drive au-dessus du terme plus tard.
user_256,Centralized responsive capacity,Bac+3 Développement Web,79,9,1,2,2023-02-09,2024-01-14,56.41413511677109,J'ai apprécié le contenu clair et structuré.
user_257,Right-sized object-oriented process improvement,Bac+3 Développement Web,77,1,1,3,2023-10-01,2024-05-13,65.95581730884919,J'ai apprécié le contenu clair et structuré.
user_258,Stand-alone methodical ability,Bac+3 Développement Web,62,4,1,5,2023-05-11,2024-05-24,56.19864856722877,Le matériel pédagogique était obsolète.
user_259,Innovative upward-trending intranet,Bac+5 Dev VR & Jeux Vidéo,83,1,0,5,2023-10-18,2024-06-12,73.8447791431668,Le rythme de la formation était trop rapide pour moi.
user_260,Open-source bandwidth-monitored analyzer,Bac+5 Lead Dev,78,4,1,4,2023-02-17,2024-04-04,91.70386637704264,La formation était très enrichissante.
user_261,Expanded didactic customer loyalty,Bac+5 Dev VR & Jeux Vidéo,62,1,1,5,2023-06-22,2024-05-08,72.56287853957815,Contenu intéressant mais parfois trop dense.
user_262,Ameliorated local capability,Bac+3 Développement Web,76,1,0,5,2023-01-22,2024-06-04,64.0287933565205,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_263,Innovative upward-trending intranet,Bac+3 Développement Web,53,2,1,1,2023-11-14,2024-03-19,59.08684604626295,J'ai apprécié le contenu clair et structuré.
user_264,Stand-alone methodical ability,Bac+3 Développement Web,28,5,0,1,2023-05-26,2024-01-14,60.54323124784094,J'ai apprécié le contenu clair et structuré.
user_265,Team-oriented heuristic Graphic Interface,Bac+5 Dev VR & Jeux Vidéo,12,4,0,5,2023-09-17,2024-02-05,81.52698793239,Le formateur n'était pas assez disponible pour répondre aux questions.
user_266,Adaptive system-worthy paradigm,Bac+3 Développement Web,77,6,1,5,2023-01-04,2024-04-22,60.7116234759859,Les exercices pratiques m'ont beaucoup aidé.
user_267,Expanded zero administration structure,Bac+3 Développement Web,18,7,0,4,2023-09-12,2024-04-08,61.159907561893874,Le formateur était très compétent.
